run,timestamp,latency_ms
67,2026-04-02T23:32:53.320508,75.64334699418396
68,2026-04-02T23:32:53.396702,76.16556700668298
69,2026-04-02T23:32:53.472135,75.39486698806286
70,2026-04-02T23:32:53.548226,76.05449599213898
71,2026-04-02T23:32:53.623807,75.54538699332625
72,2026-04-02T23:32:53.698684,74.84630399267189
73,2026-04-02T23:32:53.774734,76.02120999945328
74,2026-04-02T23:32:53.852049,77.28539899108
75,2026-04-02T23:32:53.928802,76.72182301757857
76,2026-04-02T23:32:54.003137,74.30475897854194
77,2026-04-02T23:32:54.080198,77.0300580188632
78,2026-04-02T23:32:54.154462,74.23487497726455
79,2026-04-02T23:32:54.232610,78.12042499426752
80,2026-04-02T23:32:54.309495,76.85509099974297
81,2026-04-02T23:32:54.384731,75.19666498410515
82,2026-04-02T23:32:54.459111,74.33957399916835
83,2026-04-02T23:32:54.534046,74.8975349997636
84,2026-04-02T23:32:54.622484,88.39605201501399
85,2026-04-02T23:32:54.702766,80.24612799636088
86,2026-04-02T23:32:54.779673,76.86105300672352
87,2026-04-02T23:32:54.854725,75.0063500017859
88,2026-04-02T23:32:54.928220,73.45685898326337
89,2026-04-02T23:32:55.004360,76.11111499136314
90,2026-04-02T23:32:55.083424,79.03552998322994
91,2026-04-02T23:32:55.158059,74.60581901250407
92,2026-04-02T23:32:55.234217,76.1272549862042
93,2026-04-02T23:32:55.309071,74.82156800688244
94,2026-04-02T23:32:55.385228,76.11146100680344
95,2026-04-02T23:32:55.462142,76.87716197688133
96,2026-04-02T23:32:55.535345,73.17188501474448
97,2026-04-02T23:32:55.621892,86.51691599516198
98,2026-04-02T23:32:55.697013,75.091484002769
99,2026-04-02T23:32:55.776000,78.95620798808523
100,2026-04-02T23:32:55.851493,75.46418101992458
101,2026-04-02T23:32:55.926712,75.18959199660458
102,2026-04-02T23:32:56.001502,74.75414799409918
103,2026-04-02T23:32:56.086333,84.79868198628537
104,2026-04-02T23:32:56.159629,73.26477399328724
105,2026-04-02T23:32:56.234593,74.93601198075339
106,2026-04-02T23:32:56.310216,75.59403698542155
107,2026-04-02T23:32:56.386728,76.48329698713496
108,2026-04-02T23:32:56.460723,73.9652510092128
109,2026-04-02T23:32:56.537227,76.47467197966762
110,2026-04-02T23:32:56.611932,74.66260800720192
111,2026-04-02T23:32:56.687757,75.79337700735778
112,2026-04-02T23:32:56.763458,75.67192098940723
113,2026-04-02T23:32:56.843621,80.13293001567945
114,2026-04-02T23:32:56.920672,77.02049502404407
115,2026-04-02T23:32:56.994918,74.21576100750826
116,2026-04-02T23:32:57.074568,79.61676601553336
117,2026-04-02T23:32:57.154515,79.91582801332697
118,2026-04-02T23:32:57.240427,85.88348599732853
119,2026-04-02T23:32:57.314603,74.14876300026663
120,2026-04-02T23:32:57.393192,78.55942298192531
121,2026-04-02T23:32:57.466687,73.46546699409373
122,2026-04-02T23:32:57.540996,74.2809260264039
123,2026-04-02T23:32:57.618499,77.47287800884806
124,2026-04-02T23:32:57.693621,75.0510840152856
125,2026-04-02T23:32:57.768274,74.62409499567002
126,2026-04-02T23:32:57.844650,76.34432098711841
127,2026-04-02T23:32:57.917648,72.96713700634427
128,2026-04-02T23:32:57.990615,72.92581500951201
129,2026-04-02T23:32:58.066758,76.0910649842117
130,2026-04-02T23:32:58.140079,73.29100699280389
131,2026-04-02T23:32:58.207435,67.3252159904223
132,2026-04-02T23:32:58.274129,66.65867398260161
133,2026-04-02T23:32:58.340305,66.13755100988783
134,2026-04-02T23:32:58.405567,65.22672399296425
135,2026-04-02T23:32:58.474737,69.1338119795546
136,2026-04-02T23:32:58.541945,67.1777930110693
137,2026-04-02T23:32:58.609571,67.59285999578424
138,2026-04-02T23:32:58.674905,65.30207500327379
139,2026-04-02T23:32:58.742078,67.14382299105637
140,2026-04-02T23:32:58.806962,64.85427697771229
141,2026-04-02T23:32:58.906369,99.37614100635983
142,2026-04-02T23:32:58.971588,65.18959399545565
143,2026-04-02T23:32:59.036896,65.2626609953586
144,2026-04-02T23:32:59.113963,77.00929400743917
145,2026-04-02T23:32:59.186759,72.76400498813018
146,2026-04-02T23:32:59.260986,74.19760801712982
147,2026-04-02T23:32:59.329913,68.89388200943358
148,2026-04-02T23:32:59.431609,101.66525599197485
149,2026-04-02T23:32:59.531167,99.52779600280337
150,2026-04-02T23:32:59.595512,64.30827500298619
151,2026-04-02T23:32:59.661438,65.88694200036116
152,2026-04-02T23:32:59.725739,64.26902502425946
153,2026-04-02T23:32:59.790941,65.17124598030932
154,2026-04-02T23:32:59.854791,63.817849004408345
155,2026-04-02T23:32:59.917877,63.057339983060956
156,2026-04-02T23:32:59.981909,63.99365601828322
157,2026-04-02T23:33:00.080165,98.20860001491383
158,2026-04-02T23:33:00.153003,72.80011399416253
159,2026-04-02T23:33:00.228739,75.7006109924987
160,2026-04-02T23:33:00.309063,80.28917701449245
161,2026-04-02T23:33:00.390622,81.52527498896234
162,2026-04-02T23:33:00.489876,99.21755001414567
163,2026-04-02T23:33:00.571135,81.22018098947592
164,2026-04-02T23:33:00.651882,80.71698699495755
165,2026-04-02T23:33:00.732642,80.73007399798371
166,2026-04-02T23:33:00.815253,82.57187399431132
167,2026-04-02T23:33:00.895556,80.27055399725214
168,2026-04-02T23:33:00.994460,98.87066500959918
169,2026-04-02T23:33:01.068638,74.14665099349804
170,2026-04-02T23:33:01.144512,75.84480699733831
171,2026-04-02T23:33:01.222682,78.13838997390121
172,2026-04-02T23:33:01.301615,78.9032610191498
173,2026-04-02T23:33:01.377855,76.20720597333275
174,2026-04-02T23:33:01.454335,76.4380960026756
175,2026-04-02T23:33:01.531858,77.48767998418771
176,2026-04-02T23:33:01.608339,76.43226199434139
177,2026-04-02T23:33:01.685612,77.21152101294138
178,2026-04-02T23:33:01.984873,299.23097099526785
179,2026-04-02T23:33:02.069664,84.76070401957259
180,2026-04-02T23:33:02.145754,76.06098498217762
181,2026-04-02T23:33:02.221722,75.93948999419808
182,2026-04-02T23:33:02.298673,76.9212800078094
183,2026-04-02T23:33:02.372981,74.2797410057392
184,2026-04-02T23:33:02.449180,76.1677120171953
185,2026-04-02T23:33:02.523946,74.73578600911424
186,2026-04-02T23:33:02.602593,78.61820899415761
187,2026-04-02T23:33:02.676287,73.6616890062578
188,2026-04-02T23:33:02.753217,76.89847800065763
189,2026-04-02T23:33:02.827738,74.48958701570518
190,2026-04-02T23:33:02.960594,132.82465501106344
191,2026-04-02T23:33:03.045777,85.15493100276217
192,2026-04-02T23:33:03.120559,74.7535350092221
193,2026-04-02T23:33:03.194446,73.85805499507114
194,2026-04-02T23:33:03.272941,78.4638269979041
195,2026-04-02T23:33:03.348338,75.36717600305565
196,2026-04-02T23:33:03.431792,83.42578102019615
197,2026-04-02T23:33:03.507931,76.11032697604969
198,2026-04-02T23:33:03.585264,77.30412401724607
199,2026-04-02T23:33:03.660209,74.91691000177525
200,2026-04-02T23:33:03.736812,76.57339301658794
201,2026-04-02T23:33:03.813580,76.73928700387478
202,2026-04-02T23:33:03.893310,79.69203899847344
203,2026-04-02T23:33:03.992712,99.37139000976458
204,2026-04-02T23:33:04.076771,84.01806597248651
205,2026-04-02T23:33:04.155622,78.80414900137112
206,2026-04-02T23:33:04.242446,86.78137400420383
207,2026-04-02T23:33:04.325048,82.57490600226447
208,2026-04-02T23:33:04.400031,74.95407899841666
209,2026-04-02T23:33:04.484023,83.96116498624906
210,2026-04-02T23:33:04.562000,77.94808398466557
211,2026-04-02T23:33:04.640887,78.85755601455458
212,2026-04-02T23:33:04.719790,78.86720800888725
213,2026-04-02T23:33:04.795137,75.30446400051005
214,2026-04-02T23:33:04.873841,78.66715601994656
215,2026-04-02T23:33:04.949224,75.35422200453468
216,2026-04-02T23:33:05.036888,87.63528600684367
217,2026-04-02T23:33:05.110410,73.48911502049305
218,2026-04-02T23:33:05.185363,74.92075901245698
219,2026-04-02T23:33:05.261959,76.56689401483163
220,2026-04-02T23:33:05.337223,75.23371902061626
221,2026-04-02T23:33:05.414783,77.53210500231944
222,2026-04-02T23:33:05.490715,75.9028120082803
223,2026-04-02T23:33:05.563360,72.61529000243172
224,2026-04-02T23:33:05.640291,76.9001120061148
225,2026-04-02T23:33:05.716574,76.25393100897782
226,2026-04-02T23:33:05.822572,105.96807699766941
227,2026-04-02T23:33:05.910273,87.67048799199983
228,2026-04-02T23:33:05.994151,83.83864600909874
229,2026-04-02T23:33:06.068203,74.01266499073245
230,2026-04-02T23:33:06.151779,83.54459601105191
231,2026-04-02T23:33:06.226361,74.5509059925098
232,2026-04-02T23:33:06.302498,76.10794698121026
233,2026-04-02T23:33:06.377591,75.06072198157199
234,2026-04-02T23:33:06.452452,74.82267398154363
235,2026-04-02T23:33:06.529685,77.20384001731873
236,2026-04-02T23:33:06.603855,74.14188201073557
237,2026-04-02T23:33:06.680475,76.59156099543907
238,2026-04-02T23:33:06.753526,73.02290300140157
239,2026-04-02T23:33:06.828932,75.37806697655469
240,2026-04-02T23:33:06.932378,103.41706598410383
241,2026-04-02T23:33:07.016741,84.33368400437757
242,2026-04-02T23:33:07.090179,73.40848800959066
243,2026-04-02T23:33:07.166357,76.14778401330113
244,2026-04-02T23:33:07.241618,75.22475998848677
245,2026-04-02T23:33:07.326387,84.7411009890493
246,2026-04-02T23:33:07.402194,75.778835976962
247,2026-04-02T23:33:07.475690,73.46617701114155
248,2026-04-02T23:33:07.549780,74.06128800357692
249,2026-04-02T23:33:07.624353,74.53980500577018
250,2026-04-02T23:33:07.698953,74.57010901998729
251,2026-04-02T23:33:07.773185,74.20352500048466
252,2026-04-02T23:33:07.852672,79.457108018687
253,2026-04-02T23:33:07.938680,85.96698599285446
254,2026-04-02T23:33:08.022705,83.98309900076129
255,2026-04-02T23:33:08.095324,72.58965101209469
256,2026-04-02T23:33:08.177134,81.78062501247041
257,2026-04-02T23:33:08.252626,75.46347900643013
258,2026-04-02T23:33:08.329659,76.98272401466966
259,2026-04-02T23:33:08.403189,73.49158500437625
260,2026-04-02T23:33:08.504108,100.8894820115529
261,2026-04-02T23:33:08.580970,76.83089500642382
262,2026-04-02T23:33:08.656400,75.40216701454483
263,2026-04-02T23:33:08.730629,74.19771599234082
264,2026-04-02T23:33:08.806445,75.78473599278368
265,2026-04-02T23:33:08.880307,73.83135199779645
266,2026-04-02T23:33:08.966119,85.78036099788733
267,2026-04-02T23:33:09.049037,82.88818897563033
268,2026-04-02T23:33:09.124557,75.49064100021496
269,2026-04-02T23:33:09.207446,82.85883697681129
270,2026-04-02T23:33:09.281305,73.82894202601165
271,2026-04-02T23:33:09.355004,73.66923699737526
272,2026-04-02T23:33:09.428853,73.81836898275651
273,2026-04-02T23:33:09.504655,75.77226401190273
274,2026-04-02T23:33:09.578610,73.92383299884386
275,2026-04-02T23:33:09.653870,75.22574701579288
276,2026-04-02T23:33:09.764949,111.04627497843467
277,2026-04-02T23:33:09.842304,77.31621799757704
278,2026-04-02T23:33:09.918410,76.06004000990652
279,2026-04-02T23:33:09.992912,74.47218400193378
280,2026-04-02T23:33:10.068457,75.51789900753647
281,2026-04-02T23:33:10.146925,78.43920501181856
282,2026-04-02T23:33:10.220905,73.95207800436765
283,2026-04-02T23:33:10.296472,75.53892800933681
284,2026-04-02T23:33:10.371450,74.94790499913506
285,2026-04-02T23:33:10.448612,77.13159002014436
286,2026-04-02T23:33:10.523736,75.09550399845466
287,2026-04-02T23:33:10.600155,76.38749398756772
288,2026-04-02T23:33:10.675536,75.349509017542
289,2026-04-02T23:33:10.776496,100.93230599886738
290,2026-04-02T23:33:10.859736,83.20925701991655
291,2026-04-02T23:33:10.957611,97.84485099953599
292,2026-04-02T23:33:11.042361,84.72123398678377
293,2026-04-02T23:33:11.116776,74.38613500562496
294,2026-04-02T23:33:11.192106,75.29945101123303
295,2026-04-02T23:33:11.269643,77.50877199578099
296,2026-04-02T23:33:11.345260,75.58272400638089
297,2026-04-02T23:33:11.420772,75.48269198741764
298,2026-04-02T23:33:11.495813,75.00971297849901
299,2026-04-02T23:33:11.575031,79.18957600486465
300,2026-04-02T23:33:11.651921,76.86004097922705
301,2026-04-02T23:33:11.727078,75.12789699831046
302,2026-04-02T23:33:11.805715,78.60921300016344
303,2026-04-02T23:33:11.878879,73.13549498212524
304,2026-04-02T23:33:11.980946,102.0392089849338
305,2026-04-02T23:33:12.064160,83.1862920022104
306,2026-04-02T23:33:12.137093,72.90338599705137
307,2026-04-02T23:33:12.213710,76.56934700207785
308,2026-04-02T23:33:12.289752,76.01332798367366
309,2026-04-02T23:33:12.364270,74.48939699679613
310,2026-04-02T23:33:12.450284,85.98285799962468
311,2026-04-02T23:33:12.525780,75.46598301269114
312,2026-04-02T23:33:12.600840,75.03232499584556
313,2026-04-02T23:33:12.677292,76.41805699677207
314,2026-04-02T23:33:12.762707,85.37961798720062
315,2026-04-02T23:33:12.835274,72.53666801261716
316,2026-04-02T23:33:12.936949,101.64628800703213
317,2026-04-02T23:33:13.019284,82.30314200045541
318,2026-04-02T23:33:13.093057,73.73520999681205
319,2026-04-02T23:33:13.168757,75.66934000351466
320,2026-04-02T23:33:13.247347,78.56136799091473
321,2026-04-02T23:33:13.323812,76.43551300861873
322,2026-04-02T23:33:13.400036,76.19277798221447
323,2026-04-02T23:33:13.474479,74.40954400226474
324,2026-04-02T23:33:13.548663,74.15458699688315
325,2026-04-02T23:33:13.622252,73.55231599649414
326,2026-04-02T23:33:13.697524,75.24232199648395
327,2026-04-02T23:33:13.839929,142.3763839993626
328,2026-04-02T23:33:13.923039,83.08246699743904
329,2026-04-02T23:33:14.006514,83.44639799906872
330,2026-04-02T23:33:14.077170,70.62545098597184
331,2026-04-02T23:33:14.153220,76.02009898982942
332,2026-04-02T23:33:14.235531,82.28327002143487
333,2026-04-02T23:33:14.313533,77.97167799435556
334,2026-04-02T23:33:14.385573,72.01044700923376
335,2026-04-02T23:33:14.460180,74.57702100509778
336,2026-04-02T23:33:14.535296,75.07744402391836
337,2026-04-02T23:33:14.613480,78.15663600922562
338,2026-04-02T23:33:14.687628,74.11808401229791
339,2026-04-02T23:33:14.764369,76.71166601357982
340,2026-04-02T23:33:14.851227,86.82695901370607
341,2026-04-02T23:33:14.935551,84.28557799197733
342,2026-04-02T23:33:15.018985,83.40183098334819
343,2026-04-02T23:33:15.090948,71.93299700156786
344,2026-04-02T23:33:15.166725,75.74812800157815
345,2026-04-02T23:33:15.247447,80.69515999522991
346,2026-04-02T23:33:15.322689,75.21190200350247
347,2026-04-02T23:33:15.396951,74.23214500886388
348,2026-04-02T23:33:15.471897,74.91613097954541
349,2026-04-02T23:33:15.546057,74.13169898791239
350,2026-04-02T23:33:15.622430,76.34472899371758
351,2026-04-02T23:33:15.738070,115.60903801000677
352,2026-04-02T23:33:15.836705,98.60482200747356
353,2026-04-02T23:33:15.924329,87.59195401216857
354,2026-04-02T23:33:16.008301,83.9415599766653
355,2026-04-02T23:33:16.082131,73.80099000874907
356,2026-04-02T23:33:16.173622,91.46284198504873
357,2026-04-02T23:33:16.249696,76.04561897460371
358,2026-04-02T23:33:16.324012,74.28627100307494
359,2026-04-02T23:33:16.399208,75.16599597875029
360,2026-04-02T23:33:16.474498,75.25962000363506
361,2026-04-02T23:33:16.619758,145.21992599475197
362,2026-04-02T23:33:16.696541,76.74401899566874
363,2026-04-02T23:33:16.769726,73.15168299828656
364,2026-04-02T23:33:16.841952,72.19475897727534
365,2026-04-02T23:33:16.928620,86.63944501313381
366,2026-04-02T23:33:17.012893,84.245549980551
367,2026-04-02T23:33:17.098579,85.65832901513204
368,2026-04-02T23:33:17.175262,76.65468400227837
369,2026-04-02T23:33:17.249924,74.62860201485455
370,2026-04-02T23:33:17.326025,76.07054998516105
371,2026-04-02T23:33:17.401570,75.51677199080586
372,2026-04-02T23:33:17.474274,72.67206200049259
373,2026-04-02T23:33:17.550361,76.05537900235504
374,2026-04-02T23:33:17.632079,81.68936299625784
375,2026-04-02T23:33:17.709413,77.30589297716506
376,2026-04-02T23:33:17.785130,75.68418298615143
377,2026-04-02T23:33:17.873809,88.64279600675218
378,2026-04-02T23:33:17.957656,83.81827600533143
379,2026-04-02T23:33:18.040776,83.0920540029183
380,2026-04-02T23:33:18.120122,79.31775497854687
381,2026-04-02T23:33:18.196672,76.52217999566346
382,2026-04-02T23:33:18.277483,80.7828210236039
383,2026-04-02T23:33:18.370633,93.12012899317779
384,2026-04-02T23:33:18.446330,75.65230599720962
385,2026-04-02T23:33:18.522443,76.0856390115805
386,2026-04-02T23:33:18.596848,74.37669899081811
387,2026-04-02T23:33:18.677808,80.9329180046916
388,2026-04-02T23:33:18.751631,73.79468201543204
389,2026-04-02T23:33:18.827769,76.10906401532702
390,2026-04-02T23:33:18.912804,85.00617102254182
391,2026-04-02T23:33:19.011290,98.45330601092428
392,2026-04-02T23:33:19.091541,80.22131398320198
393,2026-04-02T23:33:19.164514,72.94350600568578
394,2026-04-02T23:33:19.240521,75.97940898267552
395,2026-04-02T23:33:19.317688,77.13246200000867
396,2026-04-02T23:33:19.393465,75.7443729962688
397,2026-04-02T23:33:19.467819,74.32480697752908
398,2026-04-02T23:33:19.541931,74.08418899285607
399,2026-04-02T23:33:19.615079,73.11918400228024
400,2026-04-02T23:33:19.695096,79.98814497841522
401,2026-04-02T23:33:19.772123,76.993526017759
402,2026-04-02T23:33:19.847457,75.29700000304729
403,2026-04-02T23:33:19.921719,74.23366900184192
404,2026-04-02T23:33:19.996836,75.08369602146558
405,2026-04-02T23:33:20.086635,89.76189600070938
406,2026-04-02T23:33:20.163385,76.66480101761408
407,2026-04-02T23:33:20.236497,73.08320500305854
408,2026-04-02T23:33:20.313332,76.76603100844659
409,2026-04-02T23:33:20.387916,74.55728799686767
410,2026-04-02T23:33:20.466339,78.39410100132227
411,2026-04-02T23:33:20.542883,76.51584901032038
412,2026-04-02T23:33:20.640318,97.40442901966162
413,2026-04-02T23:33:20.726565,86.21775699430145
414,2026-04-02T23:33:20.810028,83.43292598146945
415,2026-04-02T23:33:20.895824,85.76673100469634
416,2026-04-02T23:33:20.978713,82.86009199218825
417,2026-04-02T23:33:21.062220,83.47713301191106
418,2026-04-02T23:33:21.133239,70.98469699849375
419,2026-04-02T23:33:21.205997,72.713305009529
420,2026-04-02T23:33:21.282891,76.86467000166886
421,2026-04-02T23:33:21.357787,74.86630999483168
422,2026-04-02T23:33:21.432730,74.9112060002517
423,2026-04-02T23:33:21.507328,74.55916301114485
424,2026-04-02T23:33:21.584107,76.74116300768219
425,2026-04-02T23:33:21.660805,76.6673400066793
426,2026-04-02T23:33:21.961459,300.6254140054807
427,2026-04-02T23:33:22.047696,86.20635501574725
428,2026-04-02T23:33:22.123798,76.07226198888384
429,2026-04-02T23:33:22.204345,80.51828198949806
430,2026-04-02T23:33:22.279933,75.5553180060815
431,2026-04-02T23:33:22.354180,74.21583199175075
432,2026-04-02T23:33:22.451519,97.30755400960334
433,2026-04-02T23:33:22.525443,73.89449700713158
434,2026-04-02T23:33:22.599778,74.2970650026109
435,2026-04-02T23:33:22.676152,76.33175700902939
436,2026-04-02T23:33:22.753087,76.90452298265882
437,2026-04-02T23:33:22.827151,74.0348839899525
438,2026-04-02T23:33:22.902758,75.57771800202318
439,2026-04-02T23:33:22.987579,84.78550298605114
440,2026-04-02T23:33:23.070809,83.19344199844636
441,2026-04-02T23:33:23.154220,83.38183400337584
442,2026-04-02T23:33:23.234255,79.99895000830293
443,2026-04-02T23:33:23.310369,76.08376900316216
444,2026-04-02T23:33:23.384923,74.51982898055576
445,2026-04-02T23:33:23.461941,76.9875890109688
446,2026-04-02T23:33:23.537651,75.68130700383335
447,2026-04-02T23:33:23.616220,78.54007798596285
448,2026-04-02T23:33:23.692993,76.74169898382388
449,2026-04-02T23:33:23.769968,76.93999499315396
450,2026-04-02T23:33:23.847509,77.51232397276908
451,2026-04-02T23:33:23.933714,86.17547299945727
452,2026-04-02T23:33:24.017271,83.5210400109645
453,2026-04-02T23:33:24.091428,74.11246499395929
454,2026-04-02T23:33:24.169670,78.21224699728191
455,2026-04-02T23:33:24.243343,73.64186900667846
456,2026-04-02T23:33:24.316497,73.11311599914916
457,2026-04-02T23:33:24.393172,76.5282750071492
458,2026-04-02T23:33:24.468232,75.02161400043406
459,2026-04-02T23:33:24.566867,98.59464300097898
460,2026-04-02T23:33:24.639194,72.29758700123057
461,2026-04-02T23:33:24.711769,72.54014199133962
462,2026-04-02T23:33:24.786676,74.86731698736548
463,2026-04-02T23:33:24.870671,83.96582800196484
464,2026-04-02T23:33:24.955949,85.24751299410127
465,2026-04-02T23:33:25.038823,82.84495997941121
466,2026-04-02T23:33:25.111553,72.6957320002839
467,2026-04-02T23:33:25.186670,75.08516198140569
468,2026-04-02T23:33:25.258811,72.10888399276882
469,2026-04-02T23:33:25.334324,75.48373698955402
470,2026-04-02T23:33:25.409823,75.46973999706097
471,2026-04-02T23:33:25.482819,72.9595999873709
472,2026-04-02T23:33:25.558502,75.64444400486536
473,2026-04-02T23:33:25.631624,73.09209799859673
474,2026-04-02T23:33:25.705390,73.73572498909198
475,2026-04-02T23:33:25.782022,76.60083600785583
476,2026-04-02T23:33:25.868909,86.85472697834484
477,2026-04-02T23:33:25.969064,100.1234269933775
478,2026-04-02T23:33:26.052864,83.7698340183124
479,2026-04-02T23:33:26.125276,72.3806869937107
480,2026-04-02T23:33:26.199690,74.38342698151246
481,2026-04-02T23:33:26.286663,86.94318198831752
482,2026-04-02T23:33:26.363081,76.38804501038976
483,2026-04-02T23:33:26.455238,92.1277079905849
484,2026-04-02T23:33:26.531113,75.82687700050883
485,2026-04-02T23:33:26.608688,77.53806500113569
486,2026-04-02T23:33:26.684980,76.26406100462191
487,2026-04-02T23:33:26.761142,76.13375497749075
488,2026-04-02T23:33:26.835920,74.74659799481742
489,2026-04-02T23:33:26.922178,86.22875102446415
490,2026-04-02T23:33:27.005818,83.61044200137258
491,2026-04-02T23:33:27.078701,72.8466959844809
492,2026-04-02T23:33:27.157738,79.0013289952185
493,2026-04-02T23:33:27.233211,75.4438639851287
494,2026-04-02T23:33:27.314376,81.135024985997
495,2026-04-02T23:33:27.388657,74.24220800749026
496,2026-04-02T23:33:27.467848,79.16110000223853
497,2026-04-02T23:33:27.543004,75.12635699822567
498,2026-04-02T23:33:27.620150,77.11623297655024
499,2026-04-02T23:33:27.696171,75.99062801455148
500,2026-04-02T23:33:27.772390,76.18994399672374
501,2026-04-02T23:33:27.846409,73.98768700659275
502,2026-04-02T23:33:27.932588,86.14667900837958
503,2026-04-02T23:33:28.033691,101.07187600806355
504,2026-04-02T23:33:28.107000,73.27482500113547
505,2026-04-02T23:33:28.181543,74.51179399504326
506,2026-04-02T23:33:28.258106,76.52720098849386
507,2026-04-02T23:33:28.334594,76.45806600339711
508,2026-04-02T23:33:28.410514,75.88022400159389
509,2026-04-02T23:33:28.485995,75.45020501129329
510,2026-04-02T23:33:28.561366,75.3410059842281
511,2026-04-02T23:33:28.636944,75.5477670172695
512,2026-04-02T23:33:28.712617,75.64155000727624
513,2026-04-02T23:33:28.787512,74.86449799034745
514,2026-04-02T23:33:28.890429,102.88822598522529
515,2026-04-02T23:33:28.989759,99.30122998775914
516,2026-04-02T23:33:29.073182,83.39364599669352
517,2026-04-02T23:33:29.423268,350.0558939995244
518,2026-04-02T23:33:29.497072,73.76561098499224
519,2026-04-02T23:33:29.572428,75.3133770194836
520,2026-04-02T23:33:29.647146,74.68640201841481
521,2026-04-02T23:33:29.721783,74.59987598122098
522,2026-04-02T23:33:29.797364,75.54319300106727
523,2026-04-02T23:33:29.873826,76.41461098683067
524,2026-04-02T23:33:29.951002,77.14264598325826
525,2026-04-02T23:33:30.025941,74.90951000363566
526,2026-04-02T23:33:30.101084,75.1126569812186
527,2026-04-02T23:33:30.176223,75.11060399701819
528,2026-04-02T23:33:30.251492,75.24055600515567
529,2026-04-02T23:33:30.325787,74.25993899232708
530,2026-04-02T23:33:30.400137,74.31558502139524
531,2026-04-02T23:33:30.475673,75.50558901857585
532,2026-04-02T23:33:30.551107,75.4038680170197
533,2026-04-02T23:33:30.675842,124.70309602213092
534,2026-04-02T23:33:30.752674,76.79704300244339
535,2026-04-02T23:33:30.831460,78.75527499709278
536,2026-04-02T23:33:30.908618,77.12639099918306
537,2026-04-02T23:33:30.993670,85.02114401198924
